Solver Grids Slack Delta_A Delta_B Anneal_Time Max_Bias Chain_Strength Chain_Break Energy Pcost Time Restriction1 Restriction2 Restriction2T Slack_On
4 10 5 8000 3 20 17623.864216 8812.432108 0.56 276499.5727370882 88.63440000000001 0 8 -78.4 263.77199999999993 40
4 10 5 8000 3 20 17623.864216 8812.432108 0.568 276874.12776332814 168.89619872 0 7 -46.952 253.676 40
4 10 5 8000 3 20 17623.864216 8812.432108 0.584 277438.32040788804 181.80272848000004 0 7 -38.196 237.86799999999994 40
4 10 5 8000 3 20 17623.864216 8812.432108 0.584 279834.90421004803 159.45837344 0 7 -51.007999999999996 255.62 20
4 10 5 8000 3 20 17623.864216 8812.432108 0.584 282990.2829208163 271.56908152000005 0 5 -22.171999999999997 241.72799999999998 30
4 10 5 8000 3 20 17623.864216 8812.432108 0.56 283010.35176332796 168.89619872 0 7 -46.952 257.676 30
4 10 5 8000 3 20 17623.864216 8812.432108 0.56 285778.94033436803 181.80272848000004 0 8 -38.196 226.732 40
4 10 5 8000 3 20 17623.864216 8812.432108 0.576 285944.5832498879 303.35686096 0 6 -30.971999999999994 264.76800000000003 10
4 10 5 8000 3 20 17623.864216 8812.432108 0.6 287442.4362597761 168.89619872 0 7 -46.952 250.168 20
4 10 5 8000 3 20 17623.864216 8812.432108 0.576 287967.27930705604 159.45837344 0 7 -51.007999999999996 250.356 40
4 10 5 8000 3 20 17623.864216 8812.432108 0.616 290464.60313212825 181.80272848000004 0 7 -38.196 246.72000000000003 30
4 10 5 8000 3 20 17623.864216 8812.432108 0.584 292559.5473561284 181.80272848000004 0 7 -38.196 237.19999999999993 40
4 10 5 8000 3 20 17623.864216 8812.432108 0.56 293850.734761648 0 0 9 -100 264.6 40
4 10 5 8000 3 20 17623.864216 8812.432108 0.552 297992.64791892807 164.36227024 0 7 -65.556 267.252 30
4 10 5 8000 3 20 17623.864216 8812.432108 0.592 301160.1052078881 93.16832848000001 0 8 -59.796 220.26799999999997 30
4 10 5 8000 3 20 17623.864216 8812.432108 0.576 301932.0827848482 93.16832848000001 0 8 -59.796 249.09999999999997 40
4 10 5 8000 3 20 17623.864216 8812.432108 0.576 302587.0941213284 248.09277344000003 0 6 -29.408 232.86399999999998 50
4 10 5 8000 3 20 17623.864216 8812.432108 0.592 303005.33998876764 433.80673264 0 6 -1.808000000000007 289.34400000000005 30
4 10 5 8000 3 20 17623.864216 8812.432108 0.568 303164.84044924827 66.29004496 0 8 -91.212 238.88799999999998 30
4 10 5 8000 3 20 17623.864216 8812.432108 0.592 310153.0286878243 181.80272848000004 0 7 -38.196 259.68399999999997 30
4 10 5 8000 3 20 17623.864216 8812.432108 0.584 312033.58846180816 159.45837344 0 7 -51.007999999999996 260.888 40
4 10 5 8000 3 20 17623.864216 8812.432108 0.6 315130.38352638425 159.45837344 0 7 -51.007999999999996 262.896 20
4 10 5 8000 3 20 17623.864216 8812.432108 0.584 326413.49015559995 93.16832848000001 0 9 -59.796 249.416 30
4 10 5 8000 3 20 17623.864216 8812.432108 0.6 328165.94008366426 181.80272848000004 0 7 -38.196 260.852 30
4 10 5 8000 3 20 17623.864216 8812.432108 0.568 329165.47692811204 180.34752260800002 0 6 -40.196 290.408 30
4 10 5 8000 3 20 17623.864216 8812.432108 0.536 337086.23543315195 168.89619872 0 8 -46.952 256.16 30
4 10 5 8000 3 20 17623.864216 8812.432108 0.584 415993.63376464014 93.16832848000001 0 8 -59.796 285.06 20
4 10 5 8000 3 20 17623.864216 8812.432108 0.592 437642.2128415364 248.09277344000003 0 6 -29.408 292.892 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.344 -78141.96363889604 465.1841851040001 0 1 -0.7079999999999984 55.052 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -73009.395916912 505.36924955200004 0 2 29.02800000000002 20.036000000000023 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -64294.03982046401 530.2040113440002 0 2 19.400000000000006 94.66400000000002 0
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -64086.99065553601 354.809919184 0 3 9.184000000000012 36.68800000000002 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -63746.417908847994 382.877504144 0 3 -19.187999999999988 40.164000000000016 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -61950.832920783985 517.724017136 0 3 45.876000000000005 57.68000000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -61616.91088344 346.83595816 0 3 -13.447999999999993 60.63200000000002 0
4 10 5 8000 1 20 19619.244488 9810.122244 0.352 -57517.71904979198 291.68968300800003 0 4 -30.464 -4.771999999999991 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -57420.077327855994 224.08601006399996 0 4 -40.836 6.888000000000005 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -56981.330902 346.63324232 0 4 24.108000000000004 23.272000000000006 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -56686.16921934398 266.760369776 0 3 -3.368000000000009 92.17599999999999 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -56568.46231896002 242.557590032 0 4 -16.592 32.36000000000001 0
4 10 5 8000 1 20 19619.244488 9810.122244 0.416 -56559.59598022399 282.76020531200004 0 4 -45.38799999999999 29.328000000000017 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.36 -56306.241797391995 450.20750174400007 0 4 -4.908000000000001 33.888000000000005 0
4 10 5 8000 1 20 19619.244488 9810.122244 0.448 -55779.444729935996 489.943016368 0 3 34.95200000000003 96.28000000000003 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -53950.69409556802 451.8295190240001 0 4 6.560000000000002 58.152000000000015 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -52894.682087344016 358.82224891199996 0 4 -12.739999999999995 66.956 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -52635.694198160054 494.300663536 0 3 34.852000000000004 111.25200000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -51869.56440020799 364.86970027200005 0 4 6.236000000000004 72.796 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -51122.32967672001 387.33938683200006 0 4 -13.028000000000006 78.26 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -50570.29161896001 580.7077523680001 0 3 60.08800000000002 120.65200000000004 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -50533.92055780797 452.43597198400005 0 4 17.964 81.244 50
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -50477.65278094399 415.3200822240001 0 4 0.004000000000019099 82.25600000000003 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -50445.097800944 304.83128283200006 0 4 -10.920000000000002 82.16000000000001 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -49470.318927247994 576.9680296800001 0 3 43.10000000000002 125.52400000000003 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -49068.585874032025 177.37977659199998 0 5 -50.724000000000004 16.60799999999999 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -48992.65594764799 286.499830912 0 5 -4.504000000000005 22.792 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -48688.406951375975 277.93665336000004 0 4 -24.111999999999995 91.65600000000003 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.344 -48343.880941551986 182.402059984 0 5 -46.908 32.352000000000004 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -47820.15872902401 253.96269132800003 0 5 -50.61999999999999 38.44000000000001 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -46927.39222660802 331.98654478400005 0 5 -19.795999999999992 48.05600000000001 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.36 -46872.335192288025 386.09928182400006 0 4 36.92400000000001 101.83600000000001 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -46750.83483799999 270.79292987200006 0 5 -3.6200000000000045 50.952 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -46418.16032236804 370.005310272 0 5 -13.63600000000001 51.995999999999995 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -44825.10614171201 192.57402136000002 0 5 -43.132 66.86000000000001 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -44510.622692080025 330.00722152000003 0 4 20.72800000000001 111.52800000000002 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -44285.524295408 225.39339099199998 0 5 -44.952 69.10400000000004 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -43746.45415411203 330.751763072 0 5 -20.536 72.92800000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -42521.287467343995 343.719188464 0 4 16.096000000000004 120.08800000000002 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -41649.18369185603 384.0014508 0 4 -9.511999999999986 123.79200000000003 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -41568.118413184005 249.88119968 0 6 -35.556 -10.859999999999992 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -41540.36633432 153.9578356 0 6 -66.18 -2.0160000000000053 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -41484.327742096 307.14963390400004 0 3 -32.03199999999998 -9.631999999999984 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -41012.584153327974 480.05633347200006 0 3 24.72399999999999 20.983999999999995 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -40935.61325608002 293.35115896 0 4 -13.263999999999996 126.80400000000003 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.44 -40471.42028068798 146.39882427199998 0 6 -57.948 29.376000000000012 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -40177.20114566405 261.398160768 0 5 -3.76400000000001 95.592 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -40106.68512081601 106.41993774399998 0 6 -63.324 33.227999999999994 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -39051.81819159996 237.64918504000002 0 5 -21.92 99.848 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.36 -38695.45257680003 334.033032992 0 6 -26.616 52.22800000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -38655.61020334407 280.41646712 0 4 -16.84400000000001 134.18 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.336 -38366.04036783999 328.240885728 0 6 -22.811999999999998 53.84 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.44 -37861.40496118402 244.37401423999998 0 5 -41.236000000000004 106.42400000000004 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -37478.95339379196 222.95183372800003 0 5 -27.647999999999996 107.05600000000001 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -37421.00946248 360.526683824 0 3 1.9720000000000084 61.30000000000001 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -37417.951551776 445.49170563200005 0 5 0.6239999999999952 107.796 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -37264.85798995204 301.143527872 0 6 -37.884 63.872 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -36975.313276784 580.4448128160001 0 4 61.92400000000001 141.204 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -36803.59006335994 278.070401536 0 5 -19.83999999999999 110.36 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -36524.371533312005 333.99910895999994 0 6 -27.415999999999997 69.316 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -36468.99145828803 435.707168336 0 3 21.464000000000013 69.27600000000001 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.416 -35408.88823112 417.55002520000005 0 2 25.22800000000001 116.71200000000002 0
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -35238.50588534401 333.589861152 0 6 -20.895999999999987 77.18400000000003 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -35183.93154204801 326.845201952 0 6 -24.927999999999997 78.22000000000001 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -34775.54817312 183.57139872 0 6 -39.352000000000004 80.44800000000001 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -34673.49121640001 502.166599152 0 3 33.536 81.34400000000001 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -34646.83431534401 445.31341496000005 0 2 46.867999999999995 120.196 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -34340.07584009599 160.79165468800005 0 6 -33.011999999999986 82.676 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -34259.39829967996 307.59711619200004 0 6 -33.15199999999999 81.83600000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -34224.79503969599 318.171141744 0 6 -15.280000000000001 83.548 0
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -33953.56010270401 383.70545396800003 0 5 -12.955999999999989 122.75200000000001 0
4 10 5 8000 1 20 19619.244488 9810.122244 0.416 -33811.040492976026 251.528265872 0 5 -34.824 124.02800000000002 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -33726.96985963201 440.74598119999996 0 5 -1.4440000000000026 123.00799999999998 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -33083.025078000006 146.49938478400003 0 4 -67.692 16.16000000000001 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.44 -32894.26059886401 549.8014270560001 0 3 53.09200000000001 90.81600000000002 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -32609.698525456042 625.7944167520001 0 2 55.596000000000004 128.228 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -32331.21929332806 427.5723457920001 0 4 -6.103999999999985 31.76000000000002 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -31902.54453792001 328.4204939520001 0 4 -20.46799999999999 38.00400000000002 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -31835.83541990399 387.34556992 0 5 12.867999999999995 131.192 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -31787.133689248018 355.12295203200006 0 4 -14.847999999999999 37.36 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.456 -31725.11759041599 398.20875518400004 0 4 13.23599999999999 40.55599999999998 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -31318.475949615968 204.49556302400003 0 6 -41.928 98.39600000000002 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -30729.986894863992 494.576129712 0 3 34.164000000000016 102.22400000000002 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -30242.866243135955 499.84645312000004 0 4 31.676000000000016 163.71600000000004 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -30119.750379663994 521.421317616 0 3 46.18000000000001 104.388 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -29356.416716607957 173.89339600000002 0 7 -64.95599999999999 62.52000000000004 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -28939.717812720017 373.92771688000005 0 3 31.024 109.50400000000002 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.36 -28909.25466188803 350.90900531200003 0 4 -22.587999999999994 67.10000000000002 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.416 -28838.607194800046 234.011065232 0 5 -43.31999999999999 141.948 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.352 -28606.076686543995 510.922623984 0 4 11.355999999999995 67.96000000000001 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.44 -28559.033739184015 69.915460752 0 7 -66.78399999999999 68.89200000000002 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -28388.098669168074 259.250844304 0 6 -62.364000000000004 111.22799999999998 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -28363.716048783972 345.90137822400004 0 5 -2.5999999999999943 143.72400000000002 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.416 -28074.332103600027 241.024654992 0 6 -36.72 114.27600000000001 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -27848.234796255943 160.96876598400002 0 7 -46.81999999999999 72.98000000000002 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.416 -27691.081982383985 334.954593232 0 4 -7.091999999999999 74.908 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -27468.138817392042 338.493416016 0 3 5.963999999999999 115.69600000000003 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.416 -27197.759351647983 332.626574112 0 7 -39.52799999999999 78.14000000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -27194.219716752006 286.018402224 0 6 -24.439999999999998 118.18800000000002 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.344 -27065.470998015968 393.31073696 0 6 8.104 118.24399999999997 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -26671.181454224017 491.02644990400006 0 3 34.164000000000016 120.43600000000004 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.416 -26568.431552351976 433.802799392 0 5 -4.272000000000006 149.67600000000004 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -25761.596811967975 454.20167891200003 0 4 9.388000000000005 86.16400000000002 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -25064.020541199978 111.870339632 0 8 -71.44800000000001 16.316000000000003 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -24853.193383071994 395.5153321920001 0 4 15.900000000000006 91.61600000000001 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.48 -24820.78562992005 290.72115715200005 0 7 -21.855999999999995 92.33600000000001 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -24808.41713392004 533.2399526720001 0 5 33.744 155.56 0
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -24728.790130720066 390.2352605120001 0 5 -13.171999999999997 155.42000000000002 0
4 10 5 8000 1 20 19619.244488 9810.122244 0.44 -24420.69635683205 232.65887184000002 0 6 -39.924 128.22799999999998 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -24409.949073039985 295.914271472 0 5 -18.804000000000002 29.147999999999996 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -24329.518191935975 240.21057068800002 0 6 -63.08 128.47200000000004 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -23717.055773824002 374.99912243200004 0 5 -6.331999999999994 40.77200000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.36 -23671.65974083201 172.69159504 0 7 -44.164 98.408 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -23609.990950895997 183.53296302400003 0 5 -28.187999999999988 41.97600000000001 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -23410.279267968 510.9805640320001 0 5 21.099999999999994 159.768 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.456 -23391.303878288003 310.67871473599996 0 5 -34.24799999999999 158.984 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -22972.920851775983 148.517376 0 7 -56.559999999999995 100.94 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -22835.079581103986 376.262707152 0 4 14.620000000000005 102.036 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -22767.035984384027 374.08013753600005 0 4 -10.047999999999988 100.028 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -22753.393025072 481.8333262240001 0 3 17.340000000000003 135.32000000000002 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -22345.020816271994 446.51217318400006 0 4 22.439999999999998 103.724 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -22243.179494159995 300.9835628640001 0 4 -11.195999999999998 104.39600000000002 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.48 -21760.700323472032 324.670198192 0 6 -5.372 137.764 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.448 -20983.38607991996 204.373261712 0 6 -52.29599999999999 141.17200000000003 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -20892.300642303948 259.31379391999997 0 6 -31.772000000000006 141.09199999999998 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.48 -20866.293521440006 564.512905312 0 4 50.49200000000002 111.02000000000004 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -19983.24911235203 251.380856352 0 7 -39.408 114.87599999999998 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -19913.99484371202 173.45026752 0 6 -41.132000000000005 144.8 0
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -19877.616948272043 156.81278875200002 0 7 -35.592 114.66000000000003 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -19282.05721673598 289.294876384 0 5 -20.14 76.824 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -19279.645901791984 248.007475872 0 7 -64.104 116.49199999999996 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.344 -18631.402018719964 114.22082896000002 0 8 -72.732 79.72800000000004 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -18602.252949839996 276.09320267199996 0 5 -24.775999999999996 81.91600000000001 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.44 -18282.290333743964 527.790922384 0 4 44.412000000000006 121.84000000000003 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -17727.252444799975 186.45440832 0 5 -41.483999999999995 86.04 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -17720.97401598397 293.997101584 0 5 -28.111999999999995 84.16400000000002 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -17459.12919432002 280.20202923200003 0 5 -24.408 88.08 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -17366.632849231974 323.68541336 0 4 24.71199999999999 125.27999999999997 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -17343.670350928005 148.30233483200004 0 7 -51.74799999999999 125.20400000000001 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -17333.216112975948 510.7231113440001 0 4 30.47200000000001 125.89600000000002 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -16970.373874800047 143.15081460800002 0 7 -66.452 126.66000000000003 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.416 -16801.30572614404 190.12243872 0 8 -63.059999999999995 90.20400000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.36 -16792.503240719947 274.912423552 0 5 -42.43599999999999 91.91200000000002 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.44 -16732.00837588802 421.022978864 0 5 7.599999999999994 91.57600000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.336 -16529.883604239978 134.533310448 0 6 -63.419999999999995 29.46800000000001 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -16351.374519200006 207.87220048000003 0 7 -33.635999999999996 129.38000000000002 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -16265.774193488032 304.64634238400004 0 4 1.4080000000000013 128.824 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -16180.038478928007 267.870873584 0 4 -14.447999999999993 128.844 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -15987.867575439974 261.903033584 0 4 -19.00399999999999 130.348 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -15894.243790703986 301.05456264 0 4 -1.7160000000000082 130.496 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.352 -15892.834768223984 356.1816793920001 0 6 -34.27199999999999 157.74400000000003 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -15218.623165584024 442.87119147199996 0 4 22.76400000000001 133.26800000000003 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -14985.47563808001 356.47336256000006 0 5 -11.740000000000009 101.124 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -14978.155913503957 270.387048608 0 5 -29.227999999999994 183.54000000000002 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -14903.589183167991 157.72321024000001 0 6 -51.10399999999999 49.108000000000004 40
4 10 5 8000 1 20 19619.244488 9810.122244 0.36 -14878.558039312004 379.903247984 0 6 -11.263999999999982 49.33600000000003 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.384 -14819.194519072 369.29215139200005 0 5 26.04000000000002 102.12400000000002 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -14537.116228896019 438.04698787200005 0 5 -3.9879999999999853 102.82000000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.448 -14431.816482192022 380.862791152 0 5 1.6159999999999997 103.26800000000001 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -14116.52331489604 146.771651504 0 5 -34.88799999999999 104.896 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -14016.710518064021 540.029882064 0 4 45.96799999999999 138.24 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -13802.530480528003 391.906116272 0 6 2.759999999999991 58.66 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -13724.421938992004 230.711432528 0 6 -59.364000000000004 58.359999999999985 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -13679.501756464 489.25777966400005 0 4 35.32000000000002 139.39200000000002 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -13478.76906161604 208.887785232 0 5 -50.208 106.88 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -13357.575581104 245.81283547200002 0 5 -14.543999999999983 109.03600000000003 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -13323.500390175992 349.435316832 0 6 -15.251999999999995 62.123999999999995 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.448 -13290.129159728036 481.647759824 0 4 28.960000000000008 140.448 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -13260.513432064006 212.12252227200003 0 7 -64.92 140.416 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -12985.640680623968 213.51932539199998 0 6 -55.05199999999999 166.78 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.4 -12981.035882463999 359.4832984 0 6 7.624000000000024 166.58000000000004 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.376 -12782.027923119953 410.827956752 0 5 3.588000000000008 111.36000000000001 10
4 10 5 8000 1 20 19619.244488 9810.122244 0.472 -12685.576250112033 359.01863744 0 5 -10.012 110.27600000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.408 -12500.859958831992 682.878664144 0 3 82.98400000000001 168.8 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.464 -12391.019847599993 159.789865872 0 6 -66.024 168.876 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.368 -12241.895380032016 232.326129792 0 5 -30.427999999999997 112.064 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -12084.225562447973 300.764025344 0 5 -15.671999999999997 114.14399999999998 0
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -12005.10426713599 291.43623091200004 0 6 -38.507999999999996 72.06800000000003 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.36 -11993.774032543966 311.23581808 0 5 -33.464 113.96800000000002 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -11938.172909423913 291.92295811200006 0 6 -42.647999999999996 72.34800000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.424 -11475.301092879963 314.297673712 0 5 -8.488 116.71199999999999 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.416 -11421.346195279999 24.389428592 0 8 -86.644 116.488 20
4 10 5 8000 1 20 19619.244488 9810.122244 0.432 -11398.023112944036 213.39057883200002 0 5 -22.167999999999992 116.59200000000004 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -11082.715162703986 147.359124592 0 6 -59.524 78.96000000000001 30
4 10 5 8000 1 20 19619.244488 9810.122244 0.392 -10884.067232464004 410.23316531200004 0 6 -9.147999999999996 78.82000000000002 20
