Solver Grids Delta_A Delta_B Pcost Time Restriction1 Restriction2
1 10 900 70 582.67 0.129 4 -8.716
1 10 900 70 598.03 0.128 4 -9.220
1 10 900 70 538.50 0.165 4 -8.956
1 10 900 70 521.53 0.127 3 -10.492
1 10 900 70 626.10 0.140 4 -10.080
1 10 900 70 531.92 0.124 3 -6.856
1 10 900 70 577.02 0.122 5 -10.024
1 10 900 70 457.92 0.117 4 -8.692
1 10 900 70 443.02 0.137 3 -7.828
1 10 900 70 674.93 0.127 5 -6.456
1 10 900 70 435.10 0.117 4 -9.364
1 10 900 70 505.70 0.140 4 -8.996
1 10 900 70 530.14 0.127 5 -10.840
1 10 900 70 520.61 0.116 3 -8.452
1 10 900 70 592.56 0.132 3 -7.636
1 10 900 70 468.82 0.133 5 -8.920
1 10 900 70 578.43 0.136 4 -7.728
1 10 900 70 577.53 0.116 4 -9.392
1 10 900 70 596.02 0.129 5 -10.152
1 10 900 70 565.40 0.116 5 -9.304
1 10 900 70 560.56 0.129 5 -7.876
1 10 900 70 515.32 0.110 3 -9.332
1 10 900 70 542.65 0.114 3 -10.340
1 10 900 70 654.30 0.117 5 -8.316
1 10 900 70 542.90 0.127 4 -11.572
1 10 900 70 671.45 0.137 4 -9.736
1 10 900 70 526.62 0.128 4 -8.232
1 10 900 70 647.50 0.142 5 -7.604
1 10 900 70 450.66 0.120 4 -7.144
1 10 900 70 496.33 0.162 3 -9.016
1 10 900 70 497.36 0.170 3 -7.416
1 10 900 70 486.38 0.131 4 -9.148
1 10 900 70 504.82 0.128 5 -10.840
1 10 900 70 452.16 0.127 2 -8.240
1 10 900 70 571.40 0.148 4 -10.096
1 10 900 70 534.26 0.137 4 -9.504
1 10 900 70 569.40 0.139 4 -8.944
1 10 900 70 504.42 0.168 2 -8.296
1 10 900 70 672.71 0.163 4 -7.728
1 10 900 70 488.32 0.134 4 -9.232
1 10 900 70 489.61 0.121 4 -9.188
1 10 900 70 448.88 0.128 4 -9.828
1 10 900 70 519.40 0.126 4 -9.628
1 10 900 70 476.56 0.143 4 -9.232
1 10 900 70 466.28 0.118 3 -9.692
1 10 900 70 603.77 0.116 3 -9.596
1 10 900 70 492.21 0.116 4 -9.316
1 10 900 70 486.87 0.114 4 -7.008
1 10 900 70 536.88 0.129 4 -9.172
1 10 900 70 584.65 0.115 4 -9.804
1 10 900 70 604.61 0.121 5 -10.288
1 10 900 70 534.05 0.109 4 -10.304
1 10 900 70 700.90 0.114 5 -8.176
1 10 900 70 503.37 0.108 4 -6.576
1 10 900 70 451.42 0.123 3 -8.384
1 10 900 70 424.76 0.132 3 -8.868
1 10 900 70 613.38 0.125 5 -8.132
1 10 900 70 456.51 0.123 2 -8.948
1 10 900 70 586.80 0.120 4 -7.640
1 10 900 70 566.57 0.110 5 -8.232
1 10 900 70 518.74 0.112 2 -10.080
1 10 900 70 530.07 0.112 4 -8.236
1 10 900 70 490.60 0.123 3 -9.456
1 10 900 70 508.02 0.115 3 -9.396
1 10 900 70 540.37 0.113 4 -9.548
1 10 900 70 603.71 0.136 4 -10.244
1 10 900 70 693.77 0.139 4 -7.820
1 10 900 75 575.08 0.119 4 -8.108
1 10 900 75 480.83 0.121 3 -7.696
1 10 900 75 561.91 0.128 4 -8.620
1 10 900 75 650.58 0.122 4 -10.444
1 10 900 75 439.73 0.119 4 -10.412
1 10 900 75 512.98 0.122 3 -7.904
1 10 900 75 491.11 0.184 4 -8.684
1 10 900 75 585.87 0.118 5 -6.592
1 10 900 75 568.29 0.117 5 -9.888
1 10 900 75 598.85 0.119 4 -8.328
1 10 900 75 551.10 0.116 3 -8.340
1 10 900 75 660.78 0.116 4 -7.392
1 10 900 75 429.15 0.113 3 -9.164
1 10 900 75 566.02 0.117 4 -10.256
1 10 900 75 427.94 0.133 4 -10.152
1 10 900 75 581.20 0.127 4 -7.188
1 10 900 75 576.52 0.120 3 -9.208
1 10 900 75 586.31 0.112 4 -9.488
1 10 900 75 615.62 0.119 4 -7.688
1 10 900 75 502.51 0.129 3 -7.292
1 10 900 75 505.71 0.133 4 -10.124
1 10 900 75 542.92 0.138 5 -7.616
1 10 900 75 603.82 0.118 5 -9.640
1 10 900 75 520.40 0.116 3 -7.528
1 10 900 75 542.52 0.125 3 -8.712
1 10 900 75 517.30 0.117 5 -10.008
1 10 900 75 479.57 0.120 4 -7.808
1 10 900 75 572.19 0.113 4 -9.004
1 10 900 75 493.70 0.112 5 -7.468
1 10 900 75 512.43 0.122 5 -9.452
1 10 900 75 545.18 0.128 3 -8.852
1 10 900 75 593.62 0.132 3 -9.920
1 10 900 75 556.69 0.128 3 -9.872
1 10 900 75 462.57 0.144 2 -8.172
1 10 900 75 573.93 0.130 4 -9.500
1 10 900 75 426.79 0.111 3 -8.796
1 10 900 75 598.39 0.128 3 -8.764
1 10 900 75 471.72 0.108 4 -10.188
1 10 900 75 610.60 0.112 5 -8.584
1 10 900 75 568.21 0.110 4 -9.016
1 10 900 75 551.27 0.114 5 -7.676
1 10 900 75 489.26 0.115 4 -10.156
1 10 900 75 507.59 0.114 4 -8.516
1 10 900 75 573.93 0.118 3 -9.748
1 10 900 75 494.32 0.127 4 -10.108
1 10 900 75 448.63 0.133 4 -7.712
1 10 900 75 537.73 0.119 4 -6.412
1 10 900 75 546.07 0.132 3 -9.684
1 10 900 75 501.09 0.115 3 -8.232
1 10 900 75 567.17 0.128 3 -8.944
1 10 900 75 476.34 0.109 3 -9.820
1 10 900 75 458.52 0.121 3 -9.264
1 10 900 75 476.11 0.127 4 -8.020
1 10 900 75 579.99 0.141 4 -9.036
1 10 900 75 417.09 0.130 4 -9.960
1 10 900 75 474.04 0.140 4 -10.592
1 10 900 75 532.83 0.118 4 -8.316
1 10 900 75 494.54 0.112 5 -9.968
1 10 900 75 535.64 0.118 4 -9.140
1 10 900 75 675.37 0.119 5 -7.536
1 10 900 75 616.00 0.150 4 -7.488
1 10 900 75 523.53 0.114 5 -9.444
1 10 900 75 479.03 0.120 5 -8.664
1 10 900 75 443.95 0.126 4 -9.540
1 10 900 75 629.16 0.115 4 -10.248
1 10 900 75 523.16 0.116 4 -9.920
1 10 900 75 622.73 0.122 3 -10.040
1 10 900 75 495.35 0.127 4 -8.464
1 10 900 75 437.89 0.121 4 -10.300
1 10 900 75 602.54 0.134 5 -9.412
1 10 900 75 401.70 0.128 4 -10.204
1 10 900 75 435.75 0.131 3 -8.520
1 10 900 75 525.67 0.120 5 -8.476
1 10 900 75 617.86 0.127 5 -9.664
1 10 900 75 595.29 0.114 4 -6.060
1 10 900 75 463.89 0.111 4 -9.204
1 10 900 75 420.41 0.109 4 -8.664
1 10 900 75 502.39 0.116 4 -7.312
1 10 900 75 529.75 0.127 4 -9.964
1 10 900 75 462.35 0.115 4 -10.416
1 10 900 75 582.54 0.142 4 -7.628
1 10 900 75 520.64 0.122 3 -9.532
1 10 900 75 408.93 0.139 3 -7.884
1 10 900 75 636.92 0.209 4 -9.244
1 10 900 75 554.47 0.198 4 -9.116
1 10 900 75 572.74 0.146 5 -6.900
1 10 900 75 455.52 0.115 4 -9.816
1 10 900 75 536.28 0.145 4 -8.008
1 10 900 75 489.05 0.126 4 -10.052
1 10 900 75 452.31 0.134 4 -8.788
1 10 900 75 670.13 0.116 5 -7.868
1 10 900 75 541.21 0.142 3 -9.752
1 10 900 75 555.15 0.128 4 -9.432
1 10 900 75 541.30 0.113 4 -7.332
1 10 900 75 507.23 0.142 3 -8.784
1 10 900 75 614.90 0.149 5 -7.412
1 10 900 75 577.73 0.118 4 -9.764
1 10 900 75 470.72 0.127 5 -7.996
1 10 900 75 574.61 0.123 4 -10.576
1 10 900 75 633.97 0.131 5 -9.468
1 10 900 80 536.65 0.114 3 -8.992
1 10 900 80 575.26 0.127 4 -9.624
1 10 900 80 520.24 0.110 5 -6.916
1 10 900 80 548.93 0.120 4 -8.928
1 10 900 80 480.74 0.117 5 -8.524
1 10 900 80 443.44 0.112 4 -8.208
1 10 900 80 613.80 0.140 5 -6.480
1 10 900 80 650.88 0.117 3 -6.896
1 10 900 80 564.19 0.138 5 -9.144
1 10 900 80 450.58 0.136 3 -8.752
1 10 900 80 626.81 0.132 4 -6.924
1 10 900 80 481.21 0.132 4 -7.856
1 10 900 80 559.53 0.120 4 -9.412
1 10 900 80 465.96 0.124 5 -7.284
1 10 900 80 574.27 0.132 4 -9.568
1 10 900 80 604.69 0.136 3 -7.200
1 10 900 80 484.00 0.130 5 -9.952
1 10 900 80 422.83 0.120 5 -9.872
1 10 900 80 447.91 0.109 4 -9.260
1 10 900 80 602.22 0.132 5 -7.508
1 10 900 80 488.66 0.130 3 -9.436
1 10 900 80 485.15 0.114 4 -9.056
1 10 900 80 602.71 0.133 4 -7.260
1 10 900 80 514.82 0.128 3 -8.208
1 10 900 80 663.64 0.115 4 -8.148
1 10 900 80 583.19 0.112 5 -8.300
1 10 900 80 456.59 0.121 4 -8.460
1 10 900 80 468.59 0.139 4 -9.492
1 10 900 80 572.05 0.127 4 -11.160
1 10 900 80 432.27 0.119 3 -8.796
1 10 900 80 542.65 0.136 4 -7.752
1 10 900 80 530.88 0.148 4 -8.324
1 10 900 80 525.65 0.131 4 -9.772
1 10 900 80 595.38 0.134 3 -8.976
1 10 900 80 543.51 0.122 3 -10.376
1 10 900 80 675.46 0.112 4 -9.376
1 10 900 80 601.37 0.128 3 -7.524
1 10 900 80 508.20 0.131 3 -7.472
1 10 900 80 441.07 0.114 4 -9.340
1 10 900 80 499.56 0.123 5 -9.504
1 10 900 80 599.76 0.110 4 -9.428
1 10 900 80 452.28 0.112 4 -9.588
1 10 900 80 580.83 0.116 4 -7.108
1 10 900 80 554.62 0.121 5 -8.940
1 10 900 80 537.76 0.127 4 -7.116
1 10 900 80 423.56 0.135 3 -9.736
1 10 900 80 515.91 0.117 4 -10.228
1 10 900 80 664.01 0.119 4 -6.828
1 10 900 80 494.24 0.117 3 -8.784
1 10 900 80 539.81 0.126 4 -7.436
1 10 900 80 555.96 0.115 5 -7.244
1 10 900 80 674.85 0.127 4 -7.720
1 10 900 80 609.48 0.121 4 -7.444
1 10 900 80 577.14 0.142 4 -8.156
1 10 900 80 471.91 0.116 4 -9.604
1 10 900 80 420.53 0.110 5 -7.304
1 10 900 80 444.80 0.114 6 -10.432
1 10 900 80 622.07 0.116 4 -10.452
1 10 900 80 698.97 0.110 6 -7.004
1 10 900 80 543.18 0.113 5 -9.740
1 10 900 80 568.29 0.114 5 -9.172
1 10 900 80 550.04 0.121 3 -9.528
1 10 900 80 678.51 0.127 4 -7.392
1 10 900 80 536.41 0.122 4 -8.664
1 10 900 80 613.20 0.142 4 -9.384
1 10 900 80 498.66 0.118 3 -7.776
1 10 900 80 663.15 0.113 6 -5.968
1 10 900 80 586.22 0.115 4 -8.324
1 10 900 80 549.54 0.135 4 -10.172
1 10 900 80 568.94 0.135 3 -9.580
1 10 900 80 446.42 0.150 3 -8.340
1 10 900 80 466.60 0.153 3 -9.580
1 10 900 80 545.73 0.116 4 -10.164
1 10 900 80 469.93 0.117 3 -9.056
1 10 900 80 598.45 0.154 3 -7.964
1 10 900 80 635.28 0.132 4 -8.320
1 10 900 80 497.12 0.144 4 -9.516
1 10 900 80 568.45 0.125 5 -9.816
1 10 900 80 550.42 0.132 4 -8.316
1 10 900 80 487.45 0.117 5 -9.448
1 10 900 80 577.00 0.119 5 -5.952
1 10 900 80 607.07 0.129 3 -8.848
1 10 900 80 544.16 0.132 3 -8.880
1 10 900 80 640.80 0.118 5 -9.340
1 10 900 80 450.54 0.128 3 -8.868
1 10 900 80 547.33 0.112 4 -8.660
1 10 900 80 549.84 0.109 3 -8.276
1 10 900 80 631.69 0.122 4 -9.896
1 10 900 80 530.04 0.117 4 -9.996
1 10 900 80 524.01 0.178 4 -9.044
1 10 900 80 555.70 0.171 4 -8.536
1 10 900 80 491.45 0.207 5 -8.320
1 10 900 80 488.84 0.156 5 -9.900
1 10 900 80 581.28 0.140 5 -9.628
1 10 900 80 518.41 0.120 3 -7.388
1 10 900 80 503.99 0.143 3 -7.540
1 10 900 80 499.01 0.155 3 -7.636
1 10 900 80 621.82 0.134 4 -6.600
1 10 900 80 530.26 0.138 3 -12.808
1 10 900 80 520.00 0.121 4 -11.728
1 10 900 85 463.08 0.119 4 -8.924
1 10 900 85 551.26 0.129 3 -8.868
1 10 900 85 472.70 0.128 4 -10.168
1 10 900 85 567.20 0.126 4 -7.752
1 10 900 85 669.28 0.113 4 -8.028
1 10 900 85 484.21 0.113 3 -7.496
1 10 900 85 529.24 0.113 4 -12.020
1 10 900 85 596.24 0.127 5 -7.620
1 10 900 85 538.73 0.124 4 -6.804
1 10 900 85 657.91 0.113 4 -6.936
1 10 900 85 506.11 0.125 5 -8.668
1 10 900 85 442.10 0.117 3 -8.140
1 10 900 85 450.23 0.114 4 -8.940
1 10 900 85 419.70 0.117 3 -9.584
1 10 900 85 590.31 0.111 6 -7.072
1 10 900 85 538.33 0.136 5 -9.212
1 10 900 85 529.33 0.127 4 -9.272
1 10 900 85 516.73 0.122 2 -9.868
1 10 900 85 529.63 0.121 4 -7.244
1 10 900 85 491.32 0.123 4 -8.084
1 10 900 85 593.39 0.121 3 -8.752
1 10 900 85 615.15 0.118 4 -11.484
1 10 900 85 457.89 0.125 4 -7.768
1 10 900 85 390.16 0.135 2 -9.204
1 10 900 85 615.94 0.126 5 -6.724
1 10 900 85 526.22 0.135 4 -6.576
1 10 900 85 511.26 0.138 5 -7.296
1 10 900 85 548.28 0.126 3 -7.668
1 10 900 85 555.86 0.114 5 -8.464
1 10 900 85 640.02 0.108 5 -8.280
1 10 900 85 542.37 0.117 4 -7.440
1 10 900 85 519.63 0.143 3 -9.192
1 10 900 85 538.83 0.137 4 -9.816
1 10 900 85 493.93 0.118 4 -8.992
1 10 900 85 438.44 0.125 2 -9.556
1 10 900 85 410.08 0.110 4 -8.472
1 10 900 85 448.82 0.114 4 -9.832
1 10 900 85 539.39 0.116 4 -9.168
1 10 900 85 443.77 0.117 5 -9.500
1 10 900 85 511.97 0.117 3 -10.136
1 10 900 85 464.86 0.110 4 -9.576
1 10 900 85 556.86 0.139 4 -8.600
1 10 900 85 488.45 0.123 3 -9.120
1 10 900 85 529.67 0.120 3 -9.028
1 10 900 85 613.99 0.109 3 -7.436
1 10 900 85 602.01 0.110 3 -8.168
1 10 900 85 506.19 0.115 5 -8.340
1 10 900 85 596.13 0.129 4 -7.244
1 10 900 85 629.78 0.126 5 -6.516
1 10 900 85 445.19 0.125 6 -8.100
1 10 900 85 494.88 0.110 5 -6.388
1 10 900 85 550.44 0.116 3 -8.660
1 10 900 85 589.28 0.114 5 -7.992
1 10 900 85 429.51 0.116 4 -6.984
1 10 900 85 589.13 0.109 4 -9.520
1 10 900 85 599.84 0.128 3 -8.252
1 10 900 85 704.30 0.111 5 -6.852
1 10 900 85 557.31 0.112 2 -9.752
1 10 900 85 601.80 0.124 3 -7.276
1 10 900 85 350.21 0.125 4 -9.836
1 10 900 85 596.99 0.121 3 -8.996
1 10 900 85 631.66 0.131 4 -7.564
1 10 900 85 544.95 0.127 3 -9.704
1 10 900 85 427.18 0.139 3 -9.528
1 10 900 85 426.95 0.111 3 -6.864
1 10 900 85 554.99 0.113 3 -9.676
1 10 900 85 612.42 0.109 5 -9.400
1 10 900 85 629.39 0.113 4 -8.836
1 10 900 85 448.01 0.111 4 -8.564
1 10 900 85 406.51 0.120 3 -9.804
1 10 900 85 648.38 0.111 3 -8.748
1 10 900 85 467.94 0.115 4 -8.628
1 10 900 85 552.64 0.116 3 -7.508
1 10 900 85 498.41 0.114 4 -9.188
1 10 900 85 519.15 0.110 5 -10.568
1 10 900 85 615.05 0.120 4 -10.408
1 10 900 85 458.38 0.120 3 -9.312
1 10 900 85 597.02 0.111 4 -6.728
1 10 900 85 603.13 0.132 3 -6.796
1 10 900 85 462.32 0.123 4 -7.268
1 10 900 85 584.71 0.119 4 -7.900
1 10 900 85 605.79 0.110 5 -8.000
1 10 900 85 534.16 0.127 5 -9.144
1 10 900 85 657.73 0.115 6 -6.732
1 10 900 85 420.23 0.112 3 -8.756
1 10 900 85 464.33 0.114 4 -8.980
1 10 900 85 506.94 0.122 4 -9.836
1 10 900 85 515.01 0.120 4 -8.228
1 10 900 85 622.56 0.129 4 -9.592
1 10 900 85 399.12 0.123 5 -9.020
1 10 900 85 498.34 0.119 3 -8.752
1 10 900 85 530.05 0.126 4 -9.660
1 10 900 85 474.00 0.132 3 -8.728
1 10 900 85 663.13 0.134 4 -9.164
1 10 900 85 641.73 0.135 3 -10.344
1 10 900 85 576.40 0.120 4 -8.376
1 10 900 85 560.05 0.125 3 -7.016
1 10 900 85 533.28 0.118 3 -9.044
1 10 900 85 656.71 0.121 6 -7.584
1 10 900 85 554.45 0.114 4 -8.516
1 10 900 90 603.77 0.119 3 -9.256
1 10 900 90 485.10 0.117 4 -9.316
1 10 900 90 584.02 0.119 4 -8.004
1 10 900 90 478.34 0.116 4 -9.336
1 10 900 90 483.63 0.129 4 -7.936
1 10 900 90 648.40 0.194 3 -9.244
1 10 900 90 543.23 0.126 4 -8.956
1 10 900 90 407.58 0.140 3 -8.616
1 10 900 90 524.02 0.173 4 -7.972
1 10 900 90 483.25 0.129 4 -10.052
1 10 900 90 485.60 0.151 3 -8.836
1 10 900 90 532.02 0.173 3 -7.040
1 10 900 90 501.54 0.127 4 -8.652
1 10 900 90 403.89 0.115 2 -9.144
1 10 900 90 518.04 0.117 4 -9.044
1 10 900 90 517.01 0.120 4 -7.592
1 10 900 90 499.81 0.119 4 -7.644
1 10 900 90 571.45 0.121 4 -12.564
1 10 900 90 716.58 0.137 5 -8.296
1 10 900 90 604.58 0.116 3 -8.464
1 10 900 90 547.19 0.115 3 -8.528
1 10 900 90 518.54 0.132 4 -10.460
1 10 900 90 474.73 0.128 4 -7.444
1 10 900 90 551.99 0.117 4 -8.832
1 10 900 90 485.40 0.120 3 -9.936
1 10 900 90 577.57 0.117 5 -8.512
1 10 900 90 527.94 0.128 3 -9.660
1 10 900 90 511.36 0.131 5 -8.188
1 10 900 90 593.95 0.125 3 -7.336
1 10 900 90 591.88 0.112 3 -8.864
1 10 900 90 507.91 0.131 4 -8.224
1 10 900 90 499.14 0.124 4 -7.568
1 10 900 90 536.55 0.111 4 -8.808
1 10 900 90 615.54 0.127 4 -9.328
1 10 900 90 639.08 0.122 4 -8.996
1 10 900 90 610.09 0.173 4 -9.612
1 10 900 90 601.12 0.135 3 -7.356
1 10 900 90 566.03 0.173 4 -7.716
1 10 900 90 552.99 0.156 2 -9.100
1 10 900 90 496.70 0.129 3 -9.624
1 10 900 90 524.18 0.130 3 -9.512
1 10 900 90 530.19 0.118 3 -8.924
1 10 900 90 659.35 0.120 3 -8.648
1 10 900 90 563.08 0.108 4 -6.436
1 10 900 90 587.37 0.123 3 -9.252
1 10 900 90 427.91 0.128 3 -8.284
1 10 900 90 545.94 0.125 5 -9.304
1 10 900 90 461.38 0.125 3 -8.224
1 10 900 90 595.51 0.141 3 -9.948
1 10 900 90 535.24 0.125 5 -7.480
1 10 900 90 522.40 0.127 4 -8.308
1 10 900 90 552.76 0.115 5 -9.868
1 10 900 90 687.94 0.125 5 -7.576
1 10 900 90 558.38 0.114 3 -7.160
1 10 900 90 472.89 0.112 5 -9.140
1 10 900 90 585.14 0.117 5 -9.164
1 10 900 90 563.16 0.116 5 -9.272
1 10 900 90 569.04 0.115 4 -8.784
1 10 900 90 629.98 0.130 4 -6.608
1 10 900 90 608.02 0.131 5 -8.336
1 10 900 90 488.38 0.145 4 -8.380
1 10 900 90 647.92 0.125 4 -8.404
1 10 900 90 420.68 0.111 4 -9.036
1 10 900 90 588.99 0.120 3 -9.108
1 10 900 90 654.30 0.120 3 -7.072
1 10 900 90 446.30 0.117 6 -7.536
1 10 900 90 452.56 0.109 3 -9.432
1 10 900 90 594.80 0.124 4 -8.204
1 10 900 90 548.52 0.113 5 -8.816
1 10 900 90 576.03 0.118 3 -8.672
1 10 900 90 536.34 0.115 3 -9.560
1 10 900 90 591.58 0.130 3 -7.428
1 10 900 90 577.25 0.128 5 -7.016
1 10 900 90 625.01 0.133 5 -6.624
1 10 900 90 517.47 0.111 5 -9.916
1 10 900 90 617.46 0.133 4 -8.900
1 10 900 90 429.44 0.125 2 -9.456
1 10 900 90 476.76 0.115 4 -7.424
1 10 900 90 646.85 0.113 3 -8.904
1 10 900 90 529.43 0.127 4 -9.112
1 10 900 90 496.53 0.142 4 -6.592
1 10 900 90 647.17 0.127 3 -10.692
1 10 900 90 460.63 0.115 4 -9.484
1 10 900 90 512.21 0.129 5 -9.204
1 10 900 90 501.73 0.113 4 -8.536
1 10 900 90 577.72 0.125 4 -8.540
1 10 900 90 518.24 0.114 4 -10.488
1 10 900 90 514.34 0.116 4 -8.916
1 10 900 90 719.53 0.122 6 -8.648
1 10 900 90 591.88 0.109 4 -8.592
1 10 900 90 514.73 0.112 4 -8.332
1 10 900 90 598.29 0.122 3 -9.440
1 10 900 90 553.14 0.130 3 -9.412
1 10 900 90 448.28 0.115 4 -9.456
1 10 900 90 639.39 0.114 3 -7.568
1 10 900 90 676.28 0.111 4 -8.644
1 10 900 90 660.97 0.113 5 -6.416
1 10 900 90 604.99 0.115 3 -7.948
1 10 900 90 514.33 0.108 4 -7.428
1 10 900 90 628.66 0.187 4 -9.660
1 10 900 95 531.63 0.123 4 -7.500
1 10 900 95 589.98 0.142 3 -8.912
1 10 900 95 502.36 0.141 4 -8.624
1 10 900 95 511.59 0.138 4 -9.060
1 10 900 95 575.00 0.124 4 -6.904
1 10 900 95 505.86 0.120 3 -6.088
1 10 900 95 528.70 0.125 4 -9.132
1 10 900 95 429.88 0.187 4 -8.964
1 10 900 95 386.12 0.151 4 -8.976
1 10 900 95 580.87 0.134 4 -8.400
1 10 900 95 484.88 0.119 3 -8.084
1 10 900 95 609.67 0.126 3 -9.064
1 10 900 95 386.98 0.114 4 -6.756
1 10 900 95 560.64 0.115 4 -9.328
1 10 900 95 600.57 0.116 3 -8.320
1 10 900 95 514.31 0.128 4 -8.880
1 10 900 95 476.33 0.118 4 -6.200
1 10 900 95 532.97 0.116 3 -7.516
1 10 900 95 390.04 0.134 4 -9.216
1 10 900 95 499.26 0.133 3 -8.800
1 10 900 95 626.99 0.113 5 -9.248
1 10 900 95 626.72 0.123 4 -8.556
1 10 900 95 525.10 0.110 4 -7.804
1 10 900 95 594.67 0.127 3 -9.280
1 10 900 95 591.80 0.115 4 -7.812
1 10 900 95 546.05 0.117 5 -8.904
1 10 900 95 649.70 0.112 5 -8.872
1 10 900 95 502.52 0.112 5 -9.180
1 10 900 95 529.87 0.111 4 -7.804
1 10 900 95 562.79 0.119 5 -6.468
1 10 900 95 559.80 0.133 5 -8.480
1 10 900 95 594.95 0.110 3 -7.272
1 10 900 95 538.81 0.110 4 -8.040
1 10 900 95 543.45 0.117 4 -9.300
1 10 900 95 535.73 0.128 3 -9.412
1 10 900 95 641.62 0.109 6 -6.660
1 10 900 95 552.27 0.117 3 -8.772
1 10 900 95 574.06 0.115 4 -8.932
1 10 900 95 495.99 0.112 4 -8.856
1 10 900 95 458.07 0.113 3 -9.336
1 10 900 95 591.29 0.120 3 -6.640
1 10 900 95 590.13 0.111 4 -6.776
1 10 900 95 627.26 0.115 4 -8.216
1 10 900 95 593.83 0.113 4 -8.872
1 10 900 95 544.30 0.128 4 -8.852
1 10 900 95 615.04 0.111 4 -7.408
1 10 900 95 653.92 0.129 4 -6.760
1 10 900 95 469.23 0.121 5 -7.408
1 10 900 95 550.64 0.107 4 -8.496
1 10 900 95 558.67 0.121 3 -6.852
1 10 900 95 524.07 0.110 3 -9.016
1 10 900 95 510.03 0.124 4 -10.400
1 10 900 95 497.52 0.121 4 -7.912
1 10 900 95 539.18 0.110 4 -7.376
1 10 900 95 545.48 0.107 3 -9.136
1 10 900 95 568.47 0.106 3 -9.352
1 10 900 95 570.81 0.110 4 -11.320
1 10 900 95 600.00 0.112 3 -7.916
1 10 900 95 522.49 0.114 3 -9.004
1 10 900 95 590.51 0.115 3 -9.368
1 10 900 95 634.37 0.107 4 -9.356
1 10 900 95 567.07 0.123 4 -9.248
1 10 900 95 656.58 0.113 5 -7.724
1 10 900 95 579.90 0.111 4 -9.360
1 10 900 95 615.10 0.115 5 -9.272
1 10 900 95 573.76 0.109 4 -7.652
1 10 900 95 546.24 0.114 5 -7.256
1 10 900 95 522.24 0.134 4 -8.204
1 10 900 95 626.92 0.119 4 -8.992
1 10 900 95 672.34 0.125 4 -7.000
1 10 900 95 418.08 0.112 5 -7.848
1 10 900 95 552.00 0.122 3 -8.192
1 10 900 95 535.45 0.155 5 -6.240
1 10 900 95 530.67 0.153 4 -7.636
1 10 900 95 542.12 0.138 3 -7.692
1 10 900 95 660.32 0.127 5 -6.836
1 10 900 95 483.96 0.156 3 -7.996
1 10 900 95 674.14 0.124 4 -9.872
1 10 900 95 521.69 0.119 5 -8.500
1 10 900 95 545.18 0.111 3 -7.184
1 10 900 95 545.64 0.128 4 -8.412
1 10 900 95 559.95 0.148 4 -8.524
1 10 900 95 518.01 0.147 4 -9.028
1 10 900 95 588.29 0.119 4 -8.364
1 10 900 95 532.87 0.115 3 -6.528
1 10 900 95 532.29 0.132 5 -8.292
1 10 900 95 625.17 0.121 5 -6.532
1 10 900 95 462.31 0.106 3 -7.212
1 10 900 95 506.85 0.110 4 -9.268
1 10 900 95 535.83 0.123 4 -7.836
1 10 900 95 656.07 0.115 5 -8.524
1 10 900 95 422.62 0.114 3 -9.868
1 10 900 95 401.74 0.108 4 -8.736
1 10 900 95 712.06 0.112 5 -7.700
1 10 900 95 591.44 0.119 4 -7.436
1 10 900 95 598.52 0.110 3 -6.516
1 10 900 95 453.76 0.108 4 -7.148
1 10 900 95 578.47 0.119 4 -9.216
1 10 900 95 517.66 0.116 4 -7.240
1 10 900 95 472.67 0.110 4 -9.128
1 10 950 5 314.27 0.147 0 -14.880
1 10 950 5 362.74 0.109 1 -17.560
1 10 950 5 376.25 0.114 0 -23.716
1 10 950 5 399.32 0.122 0 -11.972
1 10 950 5 247.16 0.115 0 -20.720
1 10 950 5 356.91 0.121 1 -17.680
1 10 950 5 481.09 0.116 1 -19.752
1 10 950 5 380.99 0.116 0 -11.020
1 10 950 5 435.97 0.111 1 -19.444
1 10 950 5 413.32 0.116 0 -15.672
1 10 950 5 259.62 0.112 1 -21.524
1 10 950 5 312.43 0.127 1 -18.380
1 10 950 5 399.68 0.112 0 -12.228
1 10 950 5 379.81 0.121 0 -16.552
1 10 950 5 359.36 0.111 0 -18.432
1 10 950 5 342.27 0.108 1 -17.656
1 10 950 5 418.60 0.115 0 -21.248
1 10 950 5 368.19 0.110 0 -15.768
1 10 950 5 379.03 0.119 0 -11.472
1 10 950 5 431.14 0.128 0 -13.048
1 10 950 5 293.79 0.129 0 -16.888
1 10 950 5 332.51 0.134 0 -23.528
1 10 950 5 388.39 0.186 0 -23.408
1 10 950 5 367.40 0.118 0 -16.432
1 10 950 5 394.23 0.116 0 -14.044
1 10 950 5 281.96 0.119 0 -18.004
1 10 950 5 337.21 0.120 0 -16.912
1 10 950 5 223.62 0.115 0 -14.596
1 10 950 5 243.83 0.113 0 -13.468
1 10 950 5 433.58 0.133 0 -17.932
1 10 950 5 389.93 0.115 0 -17.576
1 10 950 5 397.75 0.118 0 -16.328
1 10 950 5 433.22 0.135 1 -17.696
1 10 950 5 273.18 0.124 0 -23.240
1 10 950 5 322.64 0.124 0 -16.652
1 10 950 5 278.88 0.113 0 -18.192
1 10 950 5 264.60 0.110 1 -22.512
1 10 950 5 431.27 0.123 1 -21.656
1 10 950 5 458.23 0.130 0 -10.892
1 10 950 5 360.61 0.111 0 -5.884
